time_s,remaining_error,command_velocity,pass_through,state,planned_dir,planned_run_duration,real_velocity,position
1783297505.947899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.948899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.949899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.950899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.951899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.952899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.953899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.954899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.955899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.956899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.957899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.958899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.959899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.960899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.961899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.962899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.963899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.964899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.965899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.966899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.967899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.968899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.969899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.970899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.971899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.972899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.973899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.974899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.975899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.976899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.977899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.978899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.979899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.980899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.981899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.982899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.983899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.984899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.985899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.986899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.987899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.988899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.989899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.990899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.991899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.992899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.993899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.994899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.995899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.996899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.997899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.998899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297505.999899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.000899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.001899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.002899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.003899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.004899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.005899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.006899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.007899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.008899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.009899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.010899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.011899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.012899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.013899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.014899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.015899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.016899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.017899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.018899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.019899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.020899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.021899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.022899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.023899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.024899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.025899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.026899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.027899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.028899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.029899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.030899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.031899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.032899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.033899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.034899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.035899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.036899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.037899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.038899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.039899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.040899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.041899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.042899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.043899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.044899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.045899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.046899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.047899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.048899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.049899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.050899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.051899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.052899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.053899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.054899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.055899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.056899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.057899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.058899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.059899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.060899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.061899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.062899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.063899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.064899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.065899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.066899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.067899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.068899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.069899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.070899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.071899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.072899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.073899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.074899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.075899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.076899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.077899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.078899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.079899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.080899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.081899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.082899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.083899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.084899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.085899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.086899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.087899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.088899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.089899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.090899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.091899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.092899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.093899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.094899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.095899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.096899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.097899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.098899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.099899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.100899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.101899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.102899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.103899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.104899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.105899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.106899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.107899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.108899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.109899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.110899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.111899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.112899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.113899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.114899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.115899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.116899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.117899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.118899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.119899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.120899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.121899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.122899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.123899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.124899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.125899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.126899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.127899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.128899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.129899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.130899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.131899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.132899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.133899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.134899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.135899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.136899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.137899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.138899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.139899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.140899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.141899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.142899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.143899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.144899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.145899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.146899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.147899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.148899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.149899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.150899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.151899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.152899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.153899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.154899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.155899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.156899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.157899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
1783297506.158899,-0.000234,0.000000,0,0,1.000000,0.595968,0.000000,1.000234
